ISBN;AccessionNum;LoanID;Title;Genre;Category;Publisher;Author;Author;OnLoan;Stock;Language;YearOfPublication;Yazar ISBN Kodu
ISBN_000000000001817;ACCS_000000000001782;LOAN_000000000001861;Mahalle Sinemas?;Roman;Sanat;Ketebe Yay?nlar?;Sevim Ak;Sevim;Ak;0;Türkçe;45443,48957;100856
ISBN_000000000001818;ACCS_000000000001783;LOAN_000000000001862;Mahfiruz'Un Bistüri Takvimi;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mahfiruz Bekta?;Mahfiruz;Bekta?;0;Türkçe;45562,40963;100947
ISBN_000000000001819;ACCS_000000000001784;LOAN_000000000001863;Mahrem 3;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Elsa Triolet;Elsa;Triolet;0;Türkçe;45562,40963;100368
ISBN_000000000001820;ACCS_000000000001785;LOAN_000000000001864;Mahrem Yaz?lar;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Elsa Tr?olet;Elsa;Tr?olet;0;Türkçe;44525,42321;100368
ISBN_000000000001821;ACCS_000000000001786;LOAN_000000000001865;Mah?er;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Peyami Safa;Peyami;Safa;0;Türkçe;45307,52718;100021
ISBN_000000000001822;ACCS_000000000001787;LOAN_000000000001866;Mah?erin Kanl? Çiçekleri Çanakkale;Roman;Tarih ve Co?rafya;Y?lmaz Kitabevi;Ali Kutlu;Ali;Kutlu;0;Türkçe;44529,45677;100090
ISBN_000000000001823;ACCS_000000000001788;LOAN_000000000001867;Mahur Beste;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ahmet Hamdi Tanp?nar;Ahmet Hamdi;Tanp?nar;0;Türkçe;45562,49683;100011
ISBN_000000000001824;ACCS_000000000001789;LOAN_000000000001868;Mahzen;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jeff Abbott;Jeff;Abbott;0;Türkçe;45027,37657;100948
ISBN_000000000001825;ACCS_000000000001790;LOAN_000000000001869;Mai Ve Siyah;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Halid Ziya U?akl?gil;Halid Ziya;U?akl?gil;0;Türkçe;44526,40287;100263
ISBN_000000000001826;ACCS_000000000001791;LOAN_000000000001870;Mai Ve Siyah;Roman;Türk Edebiyat?;Ötüken Yay?nevi;Halit Ziya U?akligil;Halit Ziya;U?akligil;0;Türkçe;44901,38674;100117
ISBN_000000000001827;ACCS_000000000001792;LOAN_000000000001871;Makalat;Roman;Türk Edebiyat?;Ataç Yay?nlar?;?emsi Tebrizi;?emsi;Tebrizi;0;Türkçe;44526,53168;100949
ISBN_000000000001828;ACCS_000000000001793;LOAN_000000000001872;Malcolm X;Roman;Dünya Edebiyat?;?nsan;Alex Haley;Alex;Haley;0;Türkçe;44529,56689;100950
ISBN_000000000001829;ACCS_000000000001794;LOAN_000000000001873;Malikane;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Daniel Steel;Daniel;Steel;0;Türkçe;44525,48102;100951
ISBN_000000000001830;ACCS_000000000001795;LOAN_000000000001874;Mamma Mia;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Yap? Kredi Yay?nlar?;Yap? Kredi;Yay?nlar?;0;Türkçe;44529,37296;100952
ISBN_000000000001831;ACCS_000000000001796;LOAN_000000000001875;Mana Aleminin Üç Efendisi;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ziya Av?ar;Ziya;Av?ar;0;Türkçe;44526,53255;100130
ISBN_000000000001832;ACCS_000000000001797;LOAN_000000000001876;Mansur Ahengi;Roman;?iir;Birnokta Kitapl???;Mürsel Sönmez;Mürsel;Sönmez;0;;44526,51993;100953
ISBN_000000000001833;ACCS_000000000001798;LOAN_000000000001877;Mant?ku'T Tayr;Tasavvuf;Türk Edebiyat?;Kap? Yay?nlar?;Feridüddin Attar;Feridüddin;Attar;0;Türkçe;45562,51267;100954
ISBN_000000000001834;ACCS_000000000001799;LOAN_000000000001878;Mant?ku'T-Tayr;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Feridüddin Attar;Feridüddin;Attar;0;Türkçe;45568,3005;100954
ISBN_000000000001835;ACCS_000000000001800;LOAN_000000000001879;Maracovaldo Ya Da Kentte Mevsimler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Italo Calvino;Italo;Calvino;0;Türkçe;44526,33156;100955
ISBN_000000000001836;ACCS_000000000001801;LOAN_000000000001880;Marake?'?n Masalc?s?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Joydeep Roy-Bhattacharya;Joydeep;Roy-Bhattacharya;0;Türkçe;44526,45336;100956
ISBN_000000000001837;ACCS_000000000001801;LOAN_000000000001881;Marake?'?n Masalc?s?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Joydeep Roy - Bhattachharya;Joydeep Roy -;Bhattachharya;0;Türkçe;44901,4324;100957
ISBN_000000000001838;ACCS_000000000001802;LOAN_000000000001882;Maraz;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hande Altayl?;Hande;Altayl?;0;Türkçe;44531,47133;100958
ISBN_000000000001839;ACCS_000000000001803;LOAN_000000000001883;Marcovaldo Ya Da Mevsimler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Italo Calvino;Italo;Calvino;0;Türkçe;45026,44302;100955
ISBN_000000000001840;ACCS_000000000001804;LOAN_000000000001884;Marsta Zaman Kaymas?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ph?l?p K. D?ck;Ph?l?p K.;D?ck;0;Türkçe;45328,64313;100211
ISBN_000000000001841;ACCS_000000000001805;LOAN_000000000001885;Mart?;Roman;Rus Edebiyat?;Ketebe Yay?nlar?;Anton Çehov;Anton;Çehov;0;Türkçe;44526,51828;100226
ISBN_000000000001842;ACCS_000000000001805;LOAN_000000000001886;Mart?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jonhatan Livingston;Jonhatan;Livingston;0;Türkçe;44523,45918;100959
ISBN_000000000001843;ACCS_000000000001806;LOAN_000000000001887;Martin Eden;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jack London;Jack;London;0;Türkçe;44900,52587;100179
ISBN_000000000001844;ACCS_000000000001807;LOAN_000000000001888;Marx'In Sosyolojisi;Roman;Felsefe ve Psikoloji;Ketebe Yay?nlar?;Jean-Pierre Durand;Jean-Pierre;Durand;0;Türkçe;44524,37067;100960
ISBN_000000000001845;ACCS_000000000001808;LOAN_000000000001889;Masada Kaybedilen Vatan;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ahmet Anapal?;Ahmet;Anapal?;0;Türkçe;44525,37008;100063
ISBN_000000000001846;ACCS_000000000001809;LOAN_000000000001890;Masal Masal ?çinde;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ahmet Ümit;Ahmet;Ümit;0;Türkçe;45586,54677;100063
ISBN_000000000001847;ACCS_000000000001810;LOAN_000000000001891;Masalar I?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;J.Grimm-W.Grimm;J.Grimm-W.Grimm;0;0;Türkçe;44531,48927;100961
ISBN_000000000001848;ACCS_000000000001811;LOAN_000000000001892;Masallar;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Aisopos;Aisopos;0;0;Türkçe;45572,28686;100962
ISBN_000000000001849;ACCS_000000000001812;LOAN_000000000001893;Masallar I?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;W Grimm J.Grimm;W Grimm;J.Grimm;0;Türkçe;45572,28852;100963
ISBN_000000000001850;ACCS_000000000001813;LOAN_000000000001894;Masumiyet Asla Gelmez;Roman;?ngiliz Edebiyat?;Ketebe Yay?nlar?;Mary Stanley;Mary;Stanley;0;Türkçe;45429,39941;100654
ISBN_000000000001851;ACCS_000000000001814;LOAN_000000000001895;Matilda;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Roald Dahl;Roald;Dahl;0;Türkçe;44900,59816;100481
ISBN_000000000001852;ACCS_000000000001815;LOAN_000000000001896;Matmezel Noraliyan?n Koltu?u;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Peyami Safa;Peyami;Safa;0;Türkçe;44525,38238;100021
ISBN_000000000001853;ACCS_000000000001816;LOAN_000000000001897;Maupassant;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Sinecod;Sinecod;0;0;Türkçe;45586,54678;100964
ISBN_000000000001854;ACCS_000000000001817;LOAN_000000000001898;Mavi Ku?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mustafa Kutlu;Mustafa;Kutlu;0;Türkçe;45586,54678;100013
ISBN_000000000001855;ACCS_000000000001818;LOAN_000000000001899;Mavi Saçl? K?z;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Burçak Çarezcio?lu;Burçak;Çarezcio?lu;0;Türkçe;45586,547;100965
ISBN_000000000001856;ACCS_000000000001819;LOAN_000000000001900;Mavi Saçl? K?z;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Burçak Çerezcio?lu;Burçak;Çerezcio?lu;0;Türkçe;45586,547;100965
ISBN_000000000001857;ACCS_000000000001820;LOAN_000000000001901;Mavi Tüy;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Richard Bach;Richard;Bach;0;Türkçe;44525,42366;100390
ISBN_000000000001858;ACCS_000000000001821;LOAN_000000000001902;Mavi Vurgun;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cll?ve Gussler;Cll?ve;Gussler;0;Türkçe;45429,398;100966
ISBN_000000000001859;ACCS_000000000001821;LOAN_000000000001903;Mavi Vurgun;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Clive Cussler;Clive;Cussler;0;Türkçe;45562,48328;100967
ISBN_000000000001860;ACCS_000000000001822;LOAN_000000000001904;Maya K?yametin Habercileri;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ali Narç?n;Ali;Narç?n;0;Türkçe;45026,35647;100090
ISBN_000000000001861;ACCS_000000000001823;LOAN_000000000001905;Mecburiyet;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Stefanzwe?g;Stefanzwe?g;0;0;Türkçe;45573,51964;100968
ISBN_000000000001862;ACCS_000000000001823;LOAN_000000000001906;Mecburiyet;Roman;Alman Edebiyat?;Ketebe Yay?nlar?;Stefan Zweig;Stefan;Zweig;0;Türkçe;45573,51964;100094
ISBN_000000000001863;ACCS_000000000001824;LOAN_000000000001907;Meçhul Genç Gazeteciye Mektuplar;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ya?mur Ats?z;Ya?mur;Ats?z;0;;44531,54956;100935
ISBN_000000000001864;ACCS_000000000001825;LOAN_000000000001908;Medeia Sesler;Roman;Alman Edebiyat?;Telos;Christa Wolf;Christa;Wolf;0;Türkçe;45562,41273;100969
ISBN_000000000001865;ACCS_000000000001826;LOAN_000000000001909;Medeniyet Türk Yolu;Roman;Tarih ve Co?rafya;Ca?ao?lu Yay?nevi;Mehmet Ça?r? K?z?lta?;Mehmet Ça?r?;K?z?lta?;0;Türkçe;45562,38861;100970
ISBN_000000000001866;ACCS_000000000001827;LOAN_000000000001910;Medeniyetimizin Mimarlar?;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Kamil Çak?r;Kamil;Çak?r;0;Türkçe;45449,32407;100076
ISBN_000000000001867;ACCS_000000000001828;LOAN_000000000001911;Medine Müdafaas? Ve Fahreddin Pa?a;Roman;Tarih ve Co?rafya;Yeditepe Yay?nlar?;Süleyman Beyo?lu;Süleyman;Beyo?lu;0;Türkçe;45562,39324;100234
ISBN_000000000001868;ACCS_000000000001829;LOAN_000000000001912;Mefisto Kulubü;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Tess Gerr?tsen;Tess;Gerr?tsen;0;Türkçe;45363,84265;100476
ISBN_000000000001869;ACCS_000000000001830;LOAN_000000000001913;Mehmed Akif;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mithat Cemal Kuntay;Mithat Cemal;Kuntay;0;Türkçe;44900,51472;100971
ISBN_000000000001870;ACCS_000000000001830;LOAN_000000000001914;Mehmed Akif;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Sezai Karakoç;Sezai;Karakoç;0;Türkçe;45572,35163;100033
ISBN_000000000001871;ACCS_000000000001831;LOAN_000000000001915;Mehmed Akif Külliyat?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?smail Hakk? ?engüler;?smail Hakk?;?engüler;0;Türkçe;45562,502;100972
ISBN_000000000001872;ACCS_000000000001832;LOAN_000000000001916;Mehmet Akif;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;Ahmet;Kabakl?;0;Türkçe;45566,426;100063
ISBN_000000000001873;ACCS_000000000001833;LOAN_000000000001917;Mehmet Akif;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Nurettin Topçu;Nurettin;Topçu;0;Türkçe;45328,62325;100121
ISBN_000000000001874;ACCS_000000000001834;LOAN_000000000001918;Mehmet Akif'Ten Seçmeler;Roman;?iir;Ketebe Yay?nlar?;Temel Eser Dizisi;Temel Eser;Dizisi;0;Türkçe;45363,91594;100973
ISBN_000000000001875;ACCS_000000000001835;LOAN_000000000001919;Mehmeti Sakatlayan Serçe Parma??;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Güray Süngü;Güray;Süngü;0;Türkçe;45568,55304;100765
ISBN_000000000001876;ACCS_000000000001836;LOAN_000000000001920;Mehmet'? Sakatlayan Serçe Parma??;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Güray Süngü;Güray;Süngü;0;;44900,56779;100765
ISBN_000000000001877;ACCS_000000000001837;LOAN_000000000001921;Mekanik Melek;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cassandra Clare;Cassandra;Clare;0;Türkçe;44901,39414;100460
ISBN_000000000001878;ACCS_000000000001838;LOAN_000000000001922;Mekanik Prens;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cassandra Clare;Cassandra;Clare;0;Türkçe;44524,58463;100460
ISBN_000000000001879;ACCS_000000000001839;LOAN_000000000001923;Mekanik Prenses;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cassandra Clare;Cassandra;Clare;0;Türkçe;44524,53997;100460
ISBN_000000000001880;ACCS_000000000001840;LOAN_000000000001924;Melekler Ve ?eytanlar;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Dan Brown;Dan;Brown;0;Türkçe;44526,39051;100520
ISBN_000000000001880;ACCS_000000000001841;LOAN_000000000001925;Melekler Ve ?eytanlar;Roman;Dünya Edebiyat?;Alt?n Kitaplar;Dan Brown;Dan;Brown;0;Türkçe;45586,54675;100520
ISBN_000000000001881;ACCS_000000000001842;LOAN_000000000001926;Melville;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Katip Bartleby;Katip;Bartleby;0;Türkçe;45566,33924;100974
ISBN_000000000001882;ACCS_000000000001843;LOAN_000000000001927;Memduh ?evket Esendal;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Arif Hikmet Par;Arif Hikmet;Par;0;Türkçe;44900,52664;100758
ISBN_000000000001883;ACCS_000000000001844;LOAN_000000000001928;Memduh ?evket E?endal;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Arif Hikmet Par;Arif Hikmet;Par;0;Türkçe;45307,54569;100758
ISBN_000000000001884;ACCS_000000000001845;LOAN_000000000001929;Memleket Hikayeleri;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Refik Halid Karay;Refik Halid;Karay;0;Türkçe;45342,44321;100975
ISBN_000000000001885;ACCS_000000000001846;LOAN_000000000001930;Memleket Yaz?lar?;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Bilal Kemikli;Bilal;Kemikli;0;;44526,56291;100976
ISBN_000000000001886;ACCS_000000000001847;LOAN_000000000001931;Memleketimden ?nsan Manzaralar? 5;Roman;?iir;Ketebe Yay?nlar?;Naz?m Hikmet;Naz?m;Hikmet;0;Türkçe;45026,39169;100292
ISBN_000000000001887;ACCS_000000000001848;LOAN_000000000001932;Merhaba Sö?üt;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Yavuz Bahad?ro?lu;Yavuz;Bahad?ro?lu;0;Türkçe;45562,50809;100118
ISBN_000000000001888;ACCS_000000000001849;LOAN_000000000001933;Merhamerde Kalan ?zler;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Büyük Ad?m Yay?nlar?;Büyük Ad?m;Yay?nlar?;0;Türkçe;45566,41497;100977
ISBN_000000000001889;ACCS_000000000001850;LOAN_000000000001934;Meryem;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Mine Dev;Mine;Dev;0;Türkçe;44900,52249;100312
ISBN_000000000001890;ACCS_000000000001851;LOAN_000000000001935;Mesnevi (3);Roman;Türk Edebiyat?;Ekim Yay?nlar?;Mevlana Celaleddin Rumi;Mevlana Celaleddin;Rumi;0;Türkçe;45562,49954;100070
ISBN_000000000001891;ACCS_000000000001852;LOAN_000000000001936;Mesnevi (5);Roman;Türk Edebiyat?;Ekim Yay?nlar?;Mevlana Celaleddin Rumi;Mevlana Celaleddin;Rumi;0;Türkçe;45345,57755;100070
ISBN_000000000001892;ACCS_000000000001853;LOAN_000000000001937;Mesneviden Seçmeler;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Mevlana;Mevlana;0;0;Türkçe;45586,54684;100978
ISBN_000000000001893;ACCS_000000000001854;LOAN_000000000001938;Mesnevi'Den Seçmeler;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Mevlana;Mevlana;0;0;Türkçe;45586,54684;100978
ISBN_000000000001894;ACCS_000000000001855;LOAN_000000000001939;Mesnevi-I ?erif;Roman;Türk Edebiyat?;Tima? Yay?nlar;Mevlana;Mevlana;0;0;Türkçe;44526,39177;100978
ISBN_000000000001895;ACCS_000000000001856;LOAN_000000000001940;Mesnevi-? ?erif;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Prof. Dr. Amil Çelebio?lu;Prof. Dr. Amil;Çelebio?lu;0;Türkçe;45342,43647;100979
ISBN_000000000001896;ACCS_000000000001857;LOAN_000000000001941;Mesnevi-?bretlik Hikayeler Ve Ö?ütler;Roman;Türk Edebiyat?;Tedev Yay?nlar?;?rfan Keskin;?rfan;Keskin;0;;44524,59323;100980
ISBN_000000000001897;ACCS_000000000001858;LOAN_000000000001942;Metafizik Nedir?;Roman;Do?a Bilimleri ve Matematik;Kaknüs;Martin Heidegger;Martin;Heidegger;0;Türkçe;45586,54676;100981
ISBN_000000000001898;ACCS_000000000001859;LOAN_000000000001943;Metal F?rt?na 2 -Kay?p Naa?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Orkun Uçar;Orkun;Uçar;0;Türkçe;44526,50794;100169
ISBN_000000000001899;ACCS_000000000001860;LOAN_000000000001944;Metal F?rt?na 3-K?z?l Kurt;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Orkun Uçar;Orkun;Uçar;0;Türkçe;44526,47404;100169
ISBN_000000000001900;ACCS_000000000001861;LOAN_000000000001945;Mevlana;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Turan Bozkurt;Turan;Bozkurt;0;Türkçe;44526,47343;100198
ISBN_000000000001901;ACCS_000000000001861;LOAN_000000000001946;Mevlana;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;?skender Pala;?skender;Pala;0;Türkçe;44526,52513;100059
ISBN_000000000001902;ACCS_000000000001861;LOAN_000000000001947;Mevlana;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Sezai Karakoç;Sezai;Karakoç;0;Türkçe;44901,37473;100033
ISBN_000000000001903;ACCS_000000000001862;LOAN_000000000001948;Mevlana - Samanyolundaki ?slam Atl?s?;Roman;Türk Edebiyat?;Türkiye Diyanet Vafk? Yay?nlar?;Ayla Abak;Ayla;Abak;0;Türkçe;44526,5712;100408
ISBN_000000000001904;ACCS_000000000001863;LOAN_000000000001949;Mevlana Mesnevi'Den Seçme Hikayeler;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Ya?mur Yay?nlar?;Ya?mur;Yay?nlar?;0;Türkçe;44526,57083;100935
ISBN_000000000001905;ACCS_000000000001864;LOAN_000000000001950;Mevlana'Dan Alt?n Ö?ütler;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Ziya Elitez;Ziya;Elitez;0;Türkçe;44529,40727;100130
ISBN_000000000001906;ACCS_000000000001865;LOAN_000000000001951;Meydan Ortaya Ç?kt???nda;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Sezai Karakoç;Sezai;Karakoç;0;Türkçe;44525,4083;100033
ISBN_000000000001907;ACCS_000000000001866;LOAN_000000000001952;Meyhane;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;Zola;Zola;0;0;Türkçe;45573,30101;100244
ISBN_000000000001908;ACCS_000000000001867;LOAN_000000000001953;Meyyale;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;H?fz? Topuz;H?fz?;Topuz;0;Türkçe;44526,39971;100490
ISBN_000000000001909;ACCS_000000000001868;LOAN_000000000001954;Meyyâle;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;H?fz? Topuz;H?fz?;Topuz;0;Türkçe;45562,51057;100490
ISBN_000000000001910;ACCS_000000000001869;LOAN_000000000001955;Meyyaz;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Haf?za Topuz;Haf?za;Topuz;0;Türkçe;45566,41215;100982
ISBN_000000000001911;ACCS_000000000001870;LOAN_000000000001956;Mezopotamya;Roman;?iir;Ketebe Yay?nlar?;Tayfur Sanl?man;Tayfur;Sanl?man;0;Türkçe;44531,49213;100983
ISBN_000000000001912;ACCS_000000000001871;LOAN_000000000001957;M?s?r Apartman?;Roman;Türk Edebiyat?;Ca?ao?lu Yay?nevi;Sevda K?dey?;Sevda;K?dey?;0;Türkçe;44531,4789;100123
ISBN_000000000001913;ACCS_000000000001872;LOAN_000000000001958;M?s?r Püskülü;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Akif Albayrak;Akif;Albayrak;0;Türkçe;45586,54694;100984
ISBN_000000000001914;ACCS_000000000001873;LOAN_000000000001959;M?z?kal? Yürüyü?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Vüs'At O. Bener;Vüs'At O.;Bener;0;Türkçe;44525,43258;100985
ISBN_000000000001915;ACCS_000000000001874;LOAN_000000000001960;Mihman;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Gökhan Y?ld?r?m;Gökhan;Y?ld?r?m;0;Türkçe;45042,43708;100435
ISBN_000000000001916;ACCS_000000000001875;LOAN_000000000001961;Milena'Ya Mektuplar;Roman;Alman Edebiyat?;Ketebe Yay?nlar?;Franz Kafka;Franz;Kafka;0;Türkçe;44525,39838;100186
ISBN_000000000001917;ACCS_000000000001876;LOAN_000000000001962;Milenya'Ya Mektuplar;Roman;Alman Edebiyat?;Ketebe Yay?nlar?;Franz Kafka;Franz;Kafka;0;Türkçe;44901,40912;100186
ISBN_000000000001918;ACCS_000000000001877;LOAN_000000000001963;Mili Kültür Meseleleri Ve Maarif Davam?z;E?itim;Türk Edebiyat?;Kap? Yay?nlar?;Samiha Ayverdi;Samiha;Ayverdi;0;Türkçe;44526,45075;100089
ISBN_000000000001919;ACCS_000000000001878;LOAN_000000000001964;Milletin Sinesinde Atatürk Ve An?tkabir;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;Ali Güler;Ali;Güler;0;Türkçe;44526,35672;100090
ISBN_000000000001920;ACCS_000000000001879;LOAN_000000000001965;Milli Mücadele Hat?ralar? - Geldikleri Gibi Giderler;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;Kahraman Yusufo?lu;Kahraman;Yusufo?lu;0;Türkçe;44526,3458;100104
ISBN_000000000001921;ACCS_000000000001880;LOAN_000000000001966;Milliyetçilik Ülkücülük Ayd?nlar;Roman;Do?a Bilimleri ve Matematik;Tedev Yay?nlar?;Necmettin Hac?emino?lu;Necmettin;Hac?emino?lu;0;Türkçe;45562,4876;100666
ISBN_000000000001922;ACCS_000000000001881;LOAN_000000000001967;Mini Felsefe;Roman;Felsefe ve Psikoloji;?stanbul Valili?i;Jonny Thomson;Jonny;Thomson;0;;44525,51557;100986
ISBN_000000000001923;ACCS_000000000001882;LOAN_000000000001968;Minyeli Abdullah;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hekimo?lu ?smail;Hekimo?lu;?smail;0;Türkçe;44524,55933;100987
ISBN_000000000001924;ACCS_000000000001883;LOAN_000000000001969;Miras;Roman;Türk Edebiyat?;Bilgi Yay?nevi;Memduh ?evket Esendal;Memduh ?evket;Esendal;0;Türkçe;45586,54676;100305
ISBN_000000000001925;ACCS_000000000001884;LOAN_000000000001970;Modernli?in S?k?nt?lar?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Charles Taylor;Charles;Taylor;0;Türkçe;45586,54676;100091
ISBN_000000000001926;ACCS_000000000001885;LOAN_000000000001971;Monadoloji;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;G. W. Leibniz;G. W.;Leibniz;0;Türkçe;45586,54676;100988
ISBN_000000000001927;ACCS_000000000001886;LOAN_000000000001972;Mondros, Sevr, Lozan Andla?malar?;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;?brahim Sadi Öztürk;?brahim Sadi;Öztürk;0;Türkçe;44524,5606;100989
ISBN_000000000001928;ACCS_000000000001887;LOAN_000000000001973;Monte Kristo Kontu;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Alexandre Dumas;Alexandre;Dumas;0;Türkçe;45562,51142;100543
ISBN_000000000001929;ACCS_000000000001888;LOAN_000000000001974;Mor Cepkenliler;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Muslu Ahmet Zeki;Muslu Ahmet;Zeki;0;Türkçe;45307,55413;100990
ISBN_000000000001930;ACCS_000000000001889;LOAN_000000000001975;Mrs Dalloway;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;V?rg?n?a Woolf;V?rg?n?a;Woolf;0;Türkçe;44529,36421;100869
ISBN_000000000001931;ACCS_000000000001890;LOAN_000000000001976;Mrs. Dalloway;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;V?rg?na Woolf;V?rg?na;Woolf;0;Türkçe;44525,40273;100991
ISBN_000000000001932;ACCS_000000000001890;LOAN_000000000001977;Mrs. Dalloway;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;V?rg?n?a Woolf;V?rg?n?a;Woolf;0;Türkçe;45586,54678;100869
ISBN_000000000001933;ACCS_000000000001891;LOAN_000000000001978;Muharrir Bu Ya;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ahmet Rasim;Ahmet;Rasim;0;Türkçe;45586,54678;100063
ISBN_000000000001934;ACCS_000000000001892;LOAN_000000000001979;Muhayyelat;Roman;Türk Edebiyat?;Türk Edebiyat? Vakf? Yay?nlar?;Ahmet Kabakl?;Ahmet;Kabakl?;0;Türkçe;45586,54678;100063
ISBN_000000000001935;ACCS_000000000001893;LOAN_000000000001980;Muhte?em Gatsby;Roman;?ngiliz Edebiyat?;Ketebe Yay?nlar?;F.Scott Fitzgerald;F.Scott;Fitzgerald;0;Türkçe;45586,54678;100992
ISBN_000000000001936;ACCS_000000000001894;LOAN_000000000001981;Muhte?em Kanuni;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Nicolae Jorga;Nicolae;Jorga;0;Türkçe;45586,54678;100993
